id,segment,sequence
old_3_21_1.mat,1256,1.0
old_3_2245_1.mat,1257,1.0
old_3_250_1.mat,1258,1.0
old_3_251_1.mat,1259,1.0
old_3_282_1.mat,1260,1.0
old_3_302_1.mat,1261,1.0
old_3_331_1.mat,1262,1.0
old_3_332_1.mat,1263,1.0
old_3_368_1.mat,1264,1.0
old_3_384_1.mat,1265,1.0
old_3_389_1.mat,1266,1.0
old_3_403_1.mat,1267,1.0
old_3_407_1.mat,1268,1.0
old_3_425_1.mat,1269,1.0
old_3_426_1.mat,1270,1.0
old_3_491_1.mat,1271,1.0
old_3_4_1.mat,1272,1.0
old_3_513_1.mat,1273,1.0
old_3_527_1.mat,1274,1.0
old_3_559_1.mat,1275,1.0
old_3_597_1.mat,1276,1.0
old_3_613_1.mat,1277,1.0
old_3_677_1.mat,1278,1.0
old_3_684_1.mat,1279,1.0
old_3_73_1.mat,1280,1.0
old_3_742_1.mat,1281,1.0
old_3_826_1.mat,1282,1.0
old_3_828_1.mat,1283,1.0
old_3_82_1.mat,1284,1.0
old_3_853_1.mat,1285,1.0
old_3_857_1.mat,1286,1.0
old_3_933_1.mat,1287,1.0
old_3_95_1.mat,1288,1.0
old_3_975_1.mat,1289,1.0
